Ticker,Time,close,ema50_prev,ema50,ema200_prev,ema200,obv,rsi,outcome
3,10300,285.8133850097656,275.8831146402452,276.2725370076774,276.1288053385916,276.2251693154192,1441823.0,61.103788777486635,1
3,11300,307.989990234375,297.4746134313074,297.88698114907476,297.6145391558919,297.7177774750808,1421364.0,70.79538497916961,1
3,12300,340.385009765625,318.2859052968068,319.15253684460356,318.63338988030404,318.8498239090137,2078922.0,78.93212796630618,1
3,11300,358.19000244140625,345.3983939728963,345.90002567754374,345.4147292783271,345.5418464242284,1126059.0,71.55941460673418,1
4,13300,35.959999084472656,33.97489287476944,34.05274017711074,33.9851155079138,34.00476609076513,-42180471.0,65.11492488985371,0
4,12300,28.739999771118164,27.781828301042427,27.819403652810102,27.793008140044343,27.802430942343584,-61391287.0,53.060023508076895,0
4,15300,23.040000915527344,20.15824486962435,20.271254910640156,20.219238890040735,20.247306173876424,-57283365.0,69.92482319741747,1
4,9300,26.440000534057617,22.213958460739946,22.37968560087005,22.308823884563026,22.34993011988138,-47821195.0,72.66352428410386,0
4,12300,23.959999084472656,21.66775228067591,21.75764431219735,21.698272555714787,21.720777297294468,-41112068.0,66.58949937738933,1
4,13300,8.180000305175781,7.381299932536644,7.412621515777394,7.4005672516662,7.40832280443744,-109742239.0,58.7860099135003,1
4,9300,6.679999828338623,6.282610967849034,6.298194844730978,6.293556224915626,6.2974014348999345,-149380474.0,60.06655757561218,0
4,15300,6.519999980926514,6.060876063521912,6.078880923027975,6.070802003248925,6.075271634867607,-151197590.0,70.16966043845673,1
4,13300,4.300000190734863,4.17164303632254,4.176676650221062,4.1731313500553044,4.1743937265794795,-221483490.0,50.32535851413488,0
4,14300,2.640000104904175,2.5250111410992964,2.5295205122288995,2.526813153844146,2.5279393921631512,-253124530.0,62.87022297279007,1
5,13300,9.65999984741211,8.609454325954596,8.650652189541166,8.626353497477078,8.63663853578489,11876048.0,76.28501575449579,0
5,14300,7.730000019073486,7.207457276989394,7.227949149227986,7.208675167014992,7.213862478975773,9807654.0,71.85959991624759,0
5,14300,5.170000076293945,5.103011451231135,5.105638456135559,5.104151796951933,5.104807003711555,2441601.0,49.43684782208017,1
5,12300,5.074999809265137,4.9305610172811445,4.9362252836334575,4.933416145066526,4.93482493774512,4075572.0,50.85747831776346,0
5,15300,4.849999904632568,4.710226196959861,4.7157075188293796,4.710770655684737,4.712156021345909,7320323.0,58.119362589370695,0
5,9300,4.175000190734863,3.9072057876866046,3.9177075289826147,3.9128344302510443,3.9154430447832214,4127159.0,67.18750113916757,0
5,10300,2.8970000743865967,2.7122573700928174,2.7195021820259067,2.7128364046660374,2.714668878991615,48959.0,70.64479559910684,1
5,15300,4.409999847412109,4.276990533467774,4.282206584995002,4.278130630949627,4.279442762456716,9253711.0,58.25126447419249,0
5,12300,3.450000047683716,3.331693968320983,3.336333422413639,3.3336400665277948,3.334797877285565,11502728.0,57.56499825599995,1
5,11300,3.549999952316284,3.466524102682074,3.4697976654128273,3.4673244328950976,3.468147074879388,11262765.0,66.37374166716907,0
5,15300,3.5399999618530273,3.468403606483264,3.471211306693843,3.4686261205360718,3.4693363080118624,10592326.0,60.682403094676765,1
5,13300,3.698899984359741,3.2116682251001674,3.2307753529142684,3.2133089256092378,3.218140677437601,14438046.0,75.47183375429533,0
5,15300,3.9800000190734863,3.365724125454521,3.3898133761846765,3.383561895269443,3.3894966029689857,15047989.0,86.66378312324548,1
5,10300,4.34499979019165,4.158291078587343,4.165612988846336,4.163295316313061,4.165103321028271,15218384.0,69.38397853730042,0
5,12300,4.179999828338623,4.024287589609773,4.030393951912865,4.025162236567406,4.026702909122343,13771680.0,62.135641224662905,1
6,11300,158.0449981689453,143.4681051711587,144.039748033817,143.6145232255497,143.75811004090687,12063089.0,77.54520525297988,1
6,14300,107.91999816894531,102.89544111418893,103.09248256731662,103.0331108391986,103.08173658377319,5807066.0,63.034825685505034,1
6,9300,85.58999633789062,79.73385024594617,79.96350303386556,79.84937092528422,79.90649157615593,2475779.0,69.39952962318807,0
6,11300,77.3499984741211,72.106449398288,72.31207877381087,72.18631936305005,72.23769925470249,-411587.0,75.41683504501803,0
6,9300,49.869998931884766,46.46331752131531,46.59691287074941,46.48227141499669,46.515980146508014,-7398646.0,59.40969832666719,0
6,11300,45.125,43.04753674712128,43.129005894292995,43.096408183515855,43.1165931767147,-14262592.0,61.317833488595305,1
6,10300,37.06999969482422,33.95446096975605,34.07663895897441,33.97005124613266,34.0008965043286,-24164209.0,80.73454086508667,1
6,15300,44.790000915527344,44.59644680473026,44.604037162016425,44.599774292265955,44.60166709448746,3046441.0,53.4374199345766,1
6,11300,34.97999954223633,32.663125266664025,32.75398308139235,32.702913452361614,32.72557102539519,-13588200.0,81.8062493952642,1
6,14300,37.5099983215332,36.35873347754396,36.40388111848471,36.37636611023711,36.387646032737564,-12864013.0,67.57522256633224,0
6,12300,36.869998931884766,36.42168353895731,36.43926453475839,36.42795352727008,36.432351989007536,-12012902.0,58.71062816809942,0
6,12300,35.880001068115234,35.28079060372344,35.30428905330743,35.28743808032875,35.29333422946095,-12134046.0,58.52850381094563,0
7,12300,73.3499984741211,72.2300588164759,72.2739780187365,72.24807206702013,72.25903650888183,1033001.0,57.336759441217154,1
7,10300,69.1500015258789,65.44459298723514,65.58990312600548,65.52811592869736,65.56415459135589,1306681.0,69.39186087152959,0
7,13300,67.04499816894531,65.63230084350458,65.68770073861991,65.64144412344504,65.65540983534056,927460.0,60.41504789217637,0
7,10300,69.58999633789062,65.30378773506584,65.47187434694132,65.3363670118791,65.37869168178966,1342359.0,74.9835293054758,0
7,11300,65.76000213623047,64.32812573311838,64.3842777489267,64.3400667992116,64.35419550903268,1571084.0,58.05978727936143,0
7,11300,43.7400016784668,41.20770703534271,41.307012707622086,41.2403046135257,41.26517722113706,395951.0,70.21689505377562,1
7,14300,41.7599983215332,39.23998300624649,39.338807136257735,39.27356011525046,39.29830079391994,-451366.0,65.21970710594405,1
7,14300,43.779998779296875,43.37712050588877,43.392919653865555,43.38090904153665,43.384880083703415,-907268.0,53.34737714732201,0
7,14300,44.02000045776367,43.374392680268095,43.399710632326745,43.380280709485454,43.386646080115085,-821361.0,56.02686260101123,0
7,10300,44.7599983215332,43.35934078330748,43.41426852990457,43.387908765118084,43.401561397520226,-912121.0,64.53965096376403,0
7,15300,44.16999816894531,43.20776501393507,43.24549964746488,43.223172720746454,43.23259386948475,-848447.0,61.04834097165721,1
7,10300,40.63999938964844,39.7901962031052,39.82352181826376,39.810969299660016,39.81921835528179,-563762.0,55.36681739827141,1
7,11300,42.77000045776367,37.598097004269775,37.80091674754404,37.61498936383495,37.66628300656061,-1458826.0,82.86320228666733,0
7,13300,34.040000915527344,33.625602275355355,33.641853202420926,33.63229372240792,33.63635051039916,-3940900.0,53.41942670001956,1
8,9300,14.324999809265137,13.786779372509042,13.807886056303397,13.791294727683205,13.796605226007403,421903.0,65.8237016148145,1
8,11300,14.989999771118164,14.904857182900782,14.908196107928916,14.906839624369967,14.907667088516716,1389366.0,57.15711788044937,1
8,15300,14.859999656677246,14.452430089429194,14.468413209713432,14.460288500905582,14.464265726336146,-2783675.0,70.33213859554608,1
8,11300,15.265000343322754,15.198449195945367,15.201059044862127,15.199815509438444,15.200464114750726,1420852.0,53.611547025243134,1
8,10300,13.670000076293945,13.329987817386701,13.343321631461496,13.332801864508374,13.336157070595792,-7065200.0,63.865907436079915,0
8,11300,13.25,12.84492555920243,12.86081083139057,12.847588140177436,12.851592238285123,-4797421.0,72.38183697855789,1
8,14300,13.694999694824219,13.161547142710685,13.182466850636706,13.171365147413294,13.176575441417382,-4065230.0,78.15123552954257,0
8,10300,13.479999542236328,13.339942309707123,13.345434750198464,13.342174213565848,13.343545609871027,2225352.0,59.55654998501797,0
8,13300,13.220000267028809,13.026314467202434,13.033909988764252,13.031023684212935,13.032904048221052,1641472.0,58.49553546506201,1
8,13300,13.904999732971191,13.774792697483472,13.779898855737892,13.777358729049002,13.778628788789522,4229640.0,61.917104509261264,0
8,13300,13.229999542236328,13.18256702229668,13.184427121117844,13.18281000786662,13.183279555472287,11506443.0,47.64350411379292,1
8,13300,17.44499969482422,17.069356439839332,17.084087547877957,17.072360985714937,17.076068833566772,24183855.0,66.19646016578706,0
8,15300,17.739999771118164,16.997523064856946,17.026639798435816,16.998195197494585,17.00557633753064,22749204.0,78.28905018238636,1
8,12300,19.924999237060547,19.339349928676636,19.362316568221104,19.343402511497313,19.34918954359247,27448869.0,81.19980898765274,1
9,9300,166.8000030517578,164.19314671014473,164.29537637060014,164.2599175871314,164.2851920693665,7692041.0,55.55298564191658,0
9,10300,166.42999267578125,163.7684060085837,163.87278195631694,163.78888322297576,163.81516291902358,6700015.0,57.40896320314235,0
9,9300,170.30999755859375,165.3939315294749,165.5867184325776,165.48523663077714,165.5332442021982,8874802.0,72.20180172221114,0
9,12300,171.6199951171875,166.99688778403777,167.17818611082797,167.07326227884164,167.11850340161126,9385532.0,78.48844849847649,0
9,10300,139.7899932861328,134.7635840198723,134.96069810874525,134.8834516791459,134.93227298866816,7312978.0,75.54994760240157,1
9,12300,116.55000305175781,115.05595984439385,115.1145497740944,115.0792439882908,115.09387840683276,5723072.0,58.59994745868195,0
9,15300,118.27999877929688,113.20949696680405,113.4083401751371,113.27753979678677,113.32731550805552,6478314.0,81.59209613242359,1
9,10300,109.48999786376953,105.78108918909804,105.92653658810477,105.86636724286411,105.90242326894277,8821595.0,72.59335476436816,0
9,13300,109.33000183105469,106.64163014318946,106.74705648389006,106.71397898842982,106.74000906646589,7395256.0,68.70395428833453,0
9,11300,110.80999755859375,108.9876154813911,109.05908144520298,108.99603837240937,109.01408771754554,8406613.0,61.074920040410596,0
9,9300,92.47000122070312,89.94513420516427,90.0441485979305,90.00344527113145,90.02798811640082,9887934.0,68.30618519343487,1
9,14300,96.41000366210938,95.12102386576213,95.17157209306986,95.1499597065921,95.16249745739327,13404524.0,57.998706728208624,1
9,11300,101.87999725341797,96.92137768776203,97.11583335700344,97.00726816850182,97.0557530350184,16483919.0,76.52319390481708,0
10,15300,85.33000183105469,84.94162874635957,84.95685906340644,84.95304374468392,84.95679457141398,-4863564.0,53.951917353186005,0
10,15300,85.4000015258789,84.95302502696141,84.97055351711504,84.95528701074397,84.95971203079506,-4251046.0,56.65508362891087,1
10,14300,85.69000244140625,84.36068970405087,84.4128196153197,84.39527273170611,84.4081556143897,2227208.0,72.43018513974712,0
10,12300,84.16000366210938,83.4481314769767,83.4760480332564,83.45458565223159,83.46160473690699,1440240.0,57.77439571789479,1
10,12300,89.9800033569336,87.83671001718396,87.92076073638982,87.87132804038876,87.89230988433448,5573072.0,61.26448901041838,1
10,10300,100.91999816894531,99.56558670863262,99.61870088354685,99.60384100379132,99.61693709498688,20019809.0,61.56397280258311,0
10,10300,101.08000183105469,99.5648417154158,99.62425975916634,99.56973865346401,99.5847661477684,21007761.0,65.75188145639174,0
10,13300,100.46499633789062,99.52758423216672,99.56434549121471,99.55294393801331,99.5620190862708,24273609.0,58.12850269460114,0
10,15300,96.2699966430664,94.90959107512387,94.9629403130824,94.940073084501,94.95330615473547,20408369.0,61.36537585082834,1
10,9300,90.66000366210938,89.0084490821335,89.07321592840707,89.03097693762216,89.04718615876133,16733478.0,58.45673858248098,1
10,10300,91.11000061035156,90.46096188960446,90.48641438845729,90.46578871401293,90.47219878263321,26610552.0,50.260528004399184,0
10,11300,91.58000183105469,89.88103514367228,89.94766128827551,89.93092105497784,89.9473298189189,29887955.0,64.9625456858009,0
10,11300,87.18000030517578,84.8671181095149,84.95781937208984,84.92225346289338,84.94471860560266,29458211.0,78.79859380930763,0
10,12300,81.30010223388672,79.73398611497177,79.7954024333606,79.74454709311075,79.76002525371548,29164613.0,70.86528283662885,0
10,9300,79.31999969482422,75.39844126172252,75.5522278669422,75.46394816344284,75.50231683539688,30006503.0,78.62537358723343,1
10,11300,81.6500015258789,78.80243331478705,78.9141026563985,78.80668337717947,78.8349751000521,27801102.0,71.39670550912523,1
11,13300,18.6200008392334,18.316609769745053,18.328507458744596,18.3230939880813,18.32604828510769,6417797.0,58.42288107199523,1
11,13300,19.405000686645508,19.136152365434384,19.14669543685443,19.142021000933237,19.144637714223908,14727904.0,64.17015708760249,0
11,12300,19.114999771118164,19.078638431094724,19.080064365997604,19.07877803407513,19.07913844936909,12070886.0,48.00495838387285,0
11,12300,18.280000686645508,17.37725830245902,17.41265996458398,17.40223427237643,17.41096826654826,-1868965.0,68.17819953140312,0
11,11300,17.34000015258789,17.228366619858715,17.232744405455936,17.23037747124629,17.23146824419496,-17305746.0,47.90508157763401,0
11,14300,17.395000457763672,16.829057826297035,16.851251654982,16.839983875640442,16.845506428696396,-29191142.0,68.02520656378536,0
11,11300,11.28499984741211,10.864129756962228,10.880634466391635,10.875568897071625,10.879642836876009,-64694138.0,66.58939572926947,0
11,12300,11.140000343322754,10.914953976865087,10.92377932456931,10.917359020521449,10.919574357066736,-63560766.0,61.584538531377255,1
11,13300,7.090000152587891,6.389664428738553,6.41712857477186,6.407945871136387,6.414732480902074,-124998230.0,81.60002467758545,1
11,11300,4.579999923706055,4.379370037055818,4.387237875747984,4.381373961793325,4.3833503395238,-193456565.0,58.88067611881035,0
11,9300,4.684999942779541,4.482229515626721,4.490181297083694,4.485111921637736,4.487100857171485,-207886256.0,67.54088769866388,0
11,13300,4.565000057220459,4.495097094532424,4.497838387186857,4.495100308891851,4.495795828775718,-209438991.0,56.44053575568788,1
11,9300,5.230000019073486,5.131167519054501,5.135043303368971,5.13317506435343,5.134138496738704,-197945728.0,64.12581102667102,0
11,15300,4.440000057220459,4.2172139950787235,4.2259507033980075,4.217919825708925,4.220129579256304,-204492274.0,60.63911986879239,0
11,14300,4.40500020980835,4.23981418850505,4.246292071693414,4.2441441502949475,4.245744708101051,-206467156.0,66.90308037354812,0
11,15300,4.0,3.97829945226419,3.9791504541361826,3.9783747851644464,3.978589961431467,-225793791.0,46.89885333733452,1
11,11300,4.380000114440918,4.119251685821253,4.129477114394573,4.125056643304096,4.127593394260681,-222289493.0,77.14014084839528,1
12,9300,10.760100364685059,10.285246828226024,10.303868535538143,10.298258094696928,10.302853540169448,22060239.0,56.19999626849286,1
12,9300,12.051199913024902,10.47495906761367,10.536772434100385,10.516685673830699,10.531954472230641,22242812.0,76.68765195649182,1
12,14300,7.21999979019165,6.664555590641246,6.686337716113811,6.67259696575252,6.678043760025546,18594219.0,70.59633478933846,0
12,11300,6.815000057220459,5.97437555205068,6.007341218920083,5.988148076547656,5.996375459439923,18433426.0,72.669137887137,0
12,10300,4.268700122833252,3.983890909666012,3.9950598984176686,3.9893881270389544,3.9921673508777036,29919390.0,62.0265029448949,0
12,9300,4.349899768829346,4.015010739160591,4.0281436422848556,4.02006167683183,4.023343647896482,29958343.0,69.48175018226166,1
12,15300,4.010000228881836,3.69795812681278,3.7101950719919587,3.7033952490039233,3.706446044823604,30668721.0,59.215607941601014,1
12,14300,6.849999904632568,6.525811179744334,6.538524463073284,6.53481975474568,6.537955875640077,46113915.0,53.98361541235266,0
12,12300,6.849999904632568,6.382423722271697,6.400760043148594,6.38930913146687,6.393893119259563,46311243.0,68.63287933115059,1
12,13300,6.28000020980835,5.457193212855046,5.489460153912038,5.467797565982407,5.475879184328933,48661949.0,78.19454669576098,0
12,11300,4.980000019073486,4.533387701937576,4.550901910452709,4.542648379256535,4.547000136866655,46378937.0,75.30449831794334,1
12,13300,5.539999961853027,4.894643390164284,4.919951491014824,4.895024542834469,4.90144220869535,48052297.0,74.77182562591082,1
13,12300,251.67999267578125,238.26991857878312,238.79580383748893,238.3024609824182,238.43557075051137,-4834765.0,81.78477712612889,1
13,13300,225.63999938964844,211.6357017674701,212.1848899095163,212.04161624529823,212.1769235402669,-31483366.0,68.28688552659855,0
13,10300,217.01499938964844,212.9083354249194,213.06938107059503,212.922767921454,212.96348664253057,-34395653.0,61.43362588034499,0
13,11300,223.64500427246094,215.8389125500837,216.1450337940985,215.9737143357153,216.05004557886699,-28870714.0,75.877038708147,1
13,11300,158.12010192871094,152.51125358200358,152.73120841912936,152.62705336160232,152.68171056127505,-58691858.0,65.39052704300403,1
13,13300,170.80999755859375,163.5314033577144,163.81683842441555,163.58728605446765,163.6591538306281,-56788922.0,73.84742861019157,0
13,15300,161.99000549316406,156.27929127307058,156.50324085032915,156.3974843408981,156.45313131753755,-59151576.0,68.55389593639964,1
13,15300,163.36000061035156,161.70082692288128,161.76589255768403,161.70841162455324,161.72484534580497,-64642219.0,59.39629730376136,0
13,15300,160.14999389648438,151.98872349501482,152.3087733146803,152.0247509475697,152.1055991361161,-67474996.0,79.3701554034532,1
13,12300,165.6699981689453,162.1893264823611,162.32582341124677,162.22537032455378,162.25964522847806,-58706801.0,62.19393825898927,0
13,9300,136.0500030517578,134.25928636201317,134.32951054592473,134.30979919304423,134.32711465432496,-85867746.0,56.96670265397723,0
13,11300,129.9149932861328,111.046284391586,111.7862337599996,111.0800541751633,111.26746650462569,-84772760.0,85.58658989251762,1
14,10300,26.315000534057617,25.667417987639816,25.692813381616983,25.68313322974319,25.68942046660204,-14598770.0,57.67355845847085,1
14,14300,24.684999465942383,24.508750409600648,24.515662137300325,24.51069700541178,24.512431358252883,-17841046.0,51.542214854550984,1
14,14300,27.309999465942383,25.858435175709648,25.915359265522696,25.874265741181308,25.888551648890374,-10692225.0,76.6628571504958,1
14,10300,27.6299991607666,27.485022306452386,27.490707673288238,27.485149619208144,27.486590908178876,-4683179.0,52.92852994716489,1
14,15300,35.939998626708984,32.9813582091257,33.09738332354073,33.02554124633587,33.05454082225998,-5114935.0,73.22377416438809,1
14,13300,41.33000183105469,40.823048861571166,40.84292937017836,40.83327875481383,40.838221272985386,-1400713.0,62.43969635348613,0
14,15300,41.47999954223633,40.755236740842726,40.783658811485616,40.75805165412886,40.76523521520456,-1049829.0,71.02458355096952,1
14,11300,41.22999954223633,39.905543403197555,39.957482859630446,39.92975710572281,39.942694841409505,10862677.0,79.84778839299796,1
14,12300,49.369998931884766,48.75305985989742,48.77725354899496,48.75703521315328,48.763134354633195,8176664.0,66.3512742345345,0
14,14300,49.790000915527344,48.969293189294866,49.001477806009866,48.980755145135404,48.988807341855725,8656629.0,65.41189075766134,0
14,15300,44.66999816894531,44.01643687207943,44.04206672685849,44.01683853537274,44.02333763620431,3712526.0,52.353405973201596,0
14,14300,44.30500030517578,44.013301685140156,44.02474084671018,44.01779897151322,44.02065669622628,4174174.0,53.79676922738038,1
15,10300,42.334999084472656,38.86615328205157,39.00218645077397,38.93890211797095,38.97269412758788,-1492983.0,67.53820625571313,1
15,10300,47.7599983215332,35.429860237011304,35.9133950638553,35.75505903185793,35.874511164093505,7037341.0,72.95881597692356,1
15,11300,24.760000228881836,22.205648503436343,22.305819159336167,22.256871775259718,22.28177852604203,2183352.0,72.73503164375457,1
15,10300,25.09000015258789,23.710202840050812,23.764312538581677,23.716268421555533,23.729937394003617,3559195.0,66.44182767338027,1
15,12300,21.860000610351562,21.13366025439897,21.162144189926522,21.15346727777047,21.160497460184214,5782934.0,67.77102909305275,1
15,15300,26.239999771118164,25.78738947017807,25.80513889374435,25.789769861881236,25.794249761475633,4831740.0,57.411559764518685,0
15,9300,26.149999618530273,25.627818597421975,25.64829628452426,25.631471808942884,25.636631289635297,4638984.0,59.21711233981277,1
15,12300,24.8700008392334,23.62597700793108,23.674762256217445,23.646889263539673,23.65905952797444,7295699.0,72.69209417216207,0
15,15300,24.690000534057617,24.485123624200778,24.493158012822615,24.486078945176647,24.488108015712776,7610516.0,57.10751156835299,1
15,13300,9.729999542236328,8.756352552966586,8.79453478783991,8.781373382840313,8.79081244910296,-1639115.0,72.41962268562064,1
15,15300,10.305000305175781,9.507789086146884,9.539052271206842,9.513249943191077,9.52112805624565,-2230587.0,67.25487096657167,1
16,10300,152.16000366210938,140.98466068234896,141.4229094266533,141.24225502405812,141.35088933886462,10659050.0,68.90663029760975,1
16,10300,55.80110168457031,53.662355017497035,53.74622743581364,53.71341758596258,53.73419056206813,-4971169.0,52.835489913793474,0
16,14300,54.18000030517578,53.77315354193263,53.78910831696177,53.78396307929016,53.78790374820444,-5611177.0,53.12291527194335,1
16,12300,78.55000305175781,72.92692011254992,73.14743316898945,73.05602677808201,73.11069320866585,2820166.0,69.08933116500158,0
16,14300,83.6500015258789,74.6805499266719,75.03229312664081,74.93085316669047,75.01761086180677,2415533.0,70.52475273127786,1
16,9300,128.49000549316406,119.83091141000475,120.17048372699138,120.064103401976,120.14794322377887,15891940.0,78.23179607500035,1
16,12300,116.19999694824219,112.00729763282577,112.17171721382249,112.12982945272513,112.170328631785,15018941.0,62.58246813993286,1
16,13300,91.30999755859375,85.51876110315102,85.74586841512917,85.56528026746697,85.62244163354784,-4736820.0,71.73079084862064,1
16,13300,105.12000274658203,97.40672262111572,97.70920419466341,97.52096956377939,97.59658183425503,-1473204.0,69.80892280363227,0
16,11300,102.23999786376953,99.98137643827977,100.06994982751466,100.03128512766878,100.05326236882401,-2221046.0,64.96870330567401,1
17,13300,78.91999816894531,70.51125682652894,70.84101138897664,70.52255663738435,70.6061132695392,17004996.0,84.6316008548768,1
17,12300,78.70999908447266,75.14083131846094,75.28079868183394,75.20175121656631,75.23665915555046,14796521.0,66.79339696643729,0
17,11300,50.16999816894531,46.387535554259124,46.53586742150172,46.43745048006375,46.47459025806258,-6229907.0,71.59980822482963,0
17,12300,32.88999938964844,30.987997228407433,31.0625855484561,31.013191845151592,31.031866547086885,-21940275.0,65.66233674743536,1
17,13300,31.25,29.806417133497547,29.863028226301566,29.821015019588266,29.835233775612263,-25044221.0,65.3077558377639,1
17,10300,35.099998474121094,33.932447721173524,33.97823402521068,33.9505423530202,33.96197972735951,-16776195.0,68.2862622984409,0
17,14300,32.60499954223633,31.603533303403154,31.64280648923975,31.62216523753135,31.631944683349307,-17841886.0,62.44371171903478,1
17,13300,29.46500015258789,29.225720032716723,29.235103566829316,29.22859082323886,29.230943154874176,-16673310.0,52.997071281179196,0
17,11300,29.389999389648438,29.1866751221942,29.194648622878677,29.187368393537877,29.189384622354897,-18794663.0,53.489796626902205,0
